"","class","rank","dataSetID","dataSetName","inGroups","pValue","Bonferroni","FDR","nCommonGenes","fracOfEffectiveClassSize","expectedFracOfEffectiveClassSize","enrichmentRatio","classSize","effectiveClassSize","fracOfEffectiveSetSize","effectiveSetSize","shortDataSetName","overlapGenes"
"1","0",3,"BioSystems.KEGG.hsa01100","Metabolic pathways (KEGG)","KEGG",2.25757933124559e-35,2.14187839051925e-30,3.24527028866553e-32,107,0.0862903225806452,0.0207331583837264,4.16194778352607,1248,1240,0.0841194968553459,1272,"Metabolic pathways","ACADS|AGL|ALDH3B1|AMPD2|AMT|AMY2B|ASL|ATP5F1B|BCAT2|BHMT|BLVRA|CBR1|CBR3|CHKB|CPOX|EXT1|FDPS|G6PD|GALE|GANC|GGT7|GPT|HSD17B10|HMBS|HMGCL|HMGCS1|NDST1|IDH1|MGAT1|MTHFD1|MTHFR|NME4|PIGC|PLCB2|PLCB3|PLCG2|POLR2C|PPOX|PTGDS|PCYT2|QDPR|ST8SIA1|SPR|SQLE|TPI1|TST|UROS|ALDH5A1|NDST2|B4GALT2|B3GALT2|CDS2|KL|PRDX6|NME6|POLD3|B4GALT7|AHCYL2|PIGN|MTHFD1L|TKFC|GBGT1|GMPPA|ST6GALNAC6|ZNRD1|GALNT9|COQ6|CRYL1|MECR|CSAD|ISYNA1|SCLY|NANS|DPM3|PGM2|CHDH|POMGNT1|CNDP2|ALG1|AGPAT3|NT5M|PNPLA2|GALNT16|CHST8|POLR1E|THTPA|CERS4|GALNT12|ALG9|PTGES2|MRI1|POLR3GL|NTPCR|ACSS1|POMGNT2|G6PC3|PIGS|NT5C3B|GALNT15|CMPK2|HGSNAT|RDH10|FCSK|NDUFS7|GALNTL6|PLA2G4B|NT5C1B-RDH14"
"2","0",19,"BioSystems.KEGG.hsa04144","Endocytosis (KEGG)","KEGG",5.54444585093841e-12,5.26029300107782e-07,1.12881824057464e-09,27,0.0217741935483871,0.0042379097325227,5.13795595533499,1248,1240,0.103846153846154,260,"Endocytosis","GRK2|AMPH|BIN1|CSF1R|DAB2|DNM1|HLA-B|IGF2R|KIT|PRKCI|PRKCZ|TGFB3|CLTCL1|GIT2|RNF41|SH3KBP1|EHD4|VPS36|ARFGAP1|PARD3|CHMP6|RUFY1|CHMP7|ARAP1|AGAP3|ZFYVE27|WASHC1"
"3","0",22,"BioSystems.KEGG.hsa00230","Purine metabolism (KEGG)","KEGG",8.3073913671517e-11,7.88163755958518e-06,1.47873124945313e-08,21,0.0169354838709677,0.00285243924304412,5.9371935483871,1248,1240,0.12,175,"Purine metabolism","ADCY2|AMPD2|ENTPD6|NME4|PDE1C|PDE7A|PDE1B|POLR2C|NME6|POLD3|NUDT5|ZNRD1|PGM2|ADCY10|NT5M|POLR1E|POLR3GL|NTPCR|NT5C3B|CANT1|NT5C1B-RDH14"
"4","0",28,"BioSystems.KEGG.hsa05200","Pathways in cancer (KEGG)","KEGG",3.6392218653313e-09,0.000345271174473308,5.08499520579245e-07,29,0.0233870967741935,0.00643836286287102,3.63246018783177,1248,1240,0.0734177215189873,395,"Pathways in cancer","ADCY2|BAX|BRAF|CSF1R|DAPK3|DVL1|DVL3|ERBB2|GNB2|IKBKB|ITGA6|JUN|KIT|NFKBIA|PDGFA|PLCB2|PLCB3|PLCG2|MAPK10|RARA|RXRB|CXCL12|TGFB3|VEGFB|WNT5A|PAX8|RALBP1|STK36|GNG13"
"5","0",31,"BioSystems.KEGG.hsa00240","Pyrimidine metabolism (KEGG)","KEGG",2.93740688508544e-08,0.00278686478222481,3.41109520468154e-06,14,0.0112903225806452,0.00171146354582647,6.59688172043011,1248,1240,0.133333333333333,105,"Pyrimidine metabolism","ENTPD6|NME4|POLR2C|NME6|POLD3|ZNRD1|NT5M|POLR1E|POLR3GL|TXNRD3|NT5C3B|CANT1|CMPK2|NT5C1B-RDH14"
"6","0",38,"BioSystems.KEGG.hsa04722","Neurotrophin signaling pathway (KEGG)","KEGG",1.45739923436395e-07,0.013827075236028,1.4269427488161e-05,14,0.0112903225806452,0.00193965868527,5.8207779886148,1248,1240,0.117647058823529,119,"Neurotrophin signaling pathway","ARHGDIA|ARHGDIG|BAX|BRAF|CALM3|IKBKB|JUN|MATK|NFKBIA|PLCG2|PRKCD|MAPK10|MAP2K5|RPS6KA1"
"7","0",51,"BioSystems.KEGG.hsa03040","Spliceosome (KEGG)","KEGG",6.36644077508049e-07,0.0604016068535762,5.16253050030566e-05,14,0.0112903225806452,0.00218415347753093,5.16919836302359,1248,1240,0.104477611940299,134,"Spliceosome","SNU13|DDX39B|SF3A2|SART1|DDX23|THOC1|SF3B4|CHERP|TCERG1|SF3B3|PRPF40B|SYF2|LSM8|LSM2"
"8","0",59,"BioSystems.KEGG.hsa05166","HTLV-I infection (KEGG)","KEGG",1.46458362502424e-06,0.138952371424175,0.000105506736085174,19,0.0153225806451613,0.00417271112125312,3.67209236391129,1248,1240,0.07421875,256,"HTLV-I infection","ADCY2|BAX|CALR|CREM|DVL1|DVL3|FDPS|GPS2|HLA-B|IKBKB|IL1R1|JUN|NFKBIA|PDGFA|TGFB3|WNT5A|CDC16|POLD3|ANAPC5"
"9","0",64,"BioSystems.KEGG.hsa04931","Insulin resistance (KEGG)","KEGG",1.87501718802743e-06,0.177892255714102,0.000130803129201546,12,0.00967741935483871,0.00174406285146126,5.5487790171842,1248,1240,0.11214953271028,107,"Insulin resistance","IKBKB|NFKBIA|PRKAB1|PRKCD|PRKCQ|PRKCZ|MAPK10|RPS6KA1|TBC1D4|NR1H3|CREB3|G6PC3"
"10","0",78,"BioSystems.KEGG.hsa04750","Inflammatory mediator regulation of TRP channels (KEGG)","KEGG",4.48481457254347e-06,0.425496782570061,0.00027938068455027,11,0.00887096774193548,0.00158106632328731,5.61074991686066,1248,1240,0.11340206185567,97,"Inflammatory mediator regulation of TRP channels","ADCY2|CALM3|IL1R1|PLCB2|PLCB3|PLCG2|PRKCD|PRKCQ|MAPK10|TRPV2|PLA2G4B"
"11","0",81,"BioSystems.KEGG.hsa04146","Peroxisome (KEGG)","KEGG",7.02209601749501e-06,0.666221359659839,0.000414574585973764,10,0.00806451612903226,0.00135287118384378,5.96103769918383,1248,1240,0.120481927710843,83,"Peroxisome","HMGCL|IDH1|PEX10|PEX12|ABCD4|DDO|PEX16|DECR2|PAOX|NUDT7"
"12","0",82,"BioSystems.KEGG.hsa05142","Chagas disease (American trypanosomiasis) (KEGG)","KEGG",7.32940547354912e-06,0.695377344302973,0.000431108086982624,11,0.00887096774193548,0.00166256458737429,5.33571315623023,1248,1240,0.107843137254902,102,"Chagas disease (American trypanosomiasis)","C1QA|C1QC|CALR|IKBKB|JUN|NFKBIA|PLCB2|PLCB3|MAPK10|TGFB3|PPP2R2D"
"13","0",97,"BioSystems.KEGG.hsa03013","RNA transport (KEGG)","KEGG",1.13560592893814e-05,1,0.000623498914976885,14,0.0112903225806452,0.00278724063177454,4.05071684587814,1248,1240,0.0818713450292398,171,"RNA transport","EEF1A2|RANGAP1|DDX39B|EIF2B4|FXR2|THOC1|RPP14|NUP205|NUP188|POP5|GEMIN8|NUP85|NXF2B|POM121C"
