gene,state,log2FC_ashr,wald_padj
G20363,Ent_vs_Ar,-0.32689675934632706,9.356195602036696e-5
Egr1,Ent_vs_Ar,-1.3573584568679553,3.3029076289461125e-7
Gadd45b,Ent_vs_Ar,-0.4069064288054895,4.023358310835123e-5
Csrnp1,Ent_vs_Ar,-1.086435307537474,3.3769528086771415e-7
Dusp1,Ent_vs_Ar,-1.0351239091241977,1.0189016182738947e-10
Junb,Ent_vs_Ar,-1.3601610395879087,1.4953390047564317e-17
Zfp36,Ent_vs_Ar,-2.0762820820748353,1.5337022462685414e-33
Ppp1r15a,Ent_vs_Ar,-0.4193340021489675,5.541056412852985e-5
Sfpq,Ent_vs_Ar,-0.16985544778430228,5.42854679576099e-4
Gadd45g,Ent_vs_Ar,-0.5521009011926115,4.2254900602259484e-4
Txnip,Ent_vs_Ar,-1.129040889347936,3.0402036503590994e-14
Znf451,Ent_vs_Ar,-0.25301956065258735,9.598682887694873e-5
Fos,Ent_vs_Ar,-2.4250496796037173,6.3585752540457135e-21
Klf10,Ent_vs_Ar,-0.7319488250225145,7.077255071408419e-6
Otud1,Ent_vs_Ar,-0.5037180988691008,5.988086541163345e-5
Jun,Ent_vs_Ar,-0.747409598923942,2.025975275566528e-4
G21802,Ent_vs_Ar,-3.6117378839849503,1.7894260737292333e-25
SNHG14_containing,Ent_vs_Ar,-1.6943170216991952,1.7459530127986443e-16
ENSSTOG00000021167,Ent_vs_Ar,-4.1829111940992965,2.7216228911090126e-38
MIR493_containing,Ent_vs_Ar,-3.8226604895644543,1.5850401763482174e-52
HIST2H2BE_containing_gene13999,Ent_vs_Ar,-1.5241651407984687,1.2577361138526872e-23
Fosb,Ent_vs_Ar,-3.1598875391493655,4.197177021582663e-18
