gene,state,log2FC_ashr,wald_padj
ENSSTOG00000031411,Ent_vs_LT,0.5484670234717346,3.214433584878368e-5
MIR138-2_containing,Ent_vs_LT,0.8538015471186984,2.3645817149867208e-12
MIR219A2_containing,Ent_vs_LT,1.1230014384406783,6.338209319918174e-8
MIR29B2CHG_containing_G39119,Ent_vs_LT,1.6299856797430918,2.3645817149867208e-12
G652,Ent_vs_LT,1.3125940765902981,6.0207578273368516e-5
MIR101-1_containing,Ent_vs_LT,1.5840006534633866,5.082654438860419e-21
MIRLET7D_containing,Ent_vs_LT,3.2910198878404118,3.504214158018758e-38
Clp1,Ent_vs_LT,0.4938053651319211,9.683355379848308e-4
CUNH14orf28,Ent_vs_LT,0.5278153152603599,1.328548510854429e-4
MIR656_containing,Ent_vs_LT,3.1303776366071774,3.583392065566606e-82
Kcnj2,Ent_vs_LT,0.8184329303106499,3.214433584878368e-5
Zbtb8a,Ent_vs_LT,0.61782481635691,7.008658954703124e-4
Tesk2,Ent_vs_LT,0.6829156174158385,6.0207578273368516e-5
Sass6,Ent_vs_LT,0.5758083301016937,4.517333191786612e-5
Tppp,Ent_vs_LT,0.5145755849798925,4.896399217011064e-6
Lins1,Ent_vs_LT,0.6468942249199442,6.0207578273368516e-5
Fgfr2,Ent_vs_LT,0.44263160559276377,4.239621018128117e-5
Mex3c,Ent_vs_LT,0.6850992790379802,3.251157440439258e-13
CARMN_containing,Ent_vs_LT,1.0383277910506585,4.875362340018935e-5
CUNH21orf91,Ent_vs_LT,0.7177491170799014,1.3051555302713772e-4
Hoxd1,Ent_vs_LT,1.041562973011547,1.2085328183449484e-9
Prickle1,Ent_vs_LT,0.5299144719786898,3.1750140267117756e-7
